DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
51,99.02064471,99.3446444,99.51917292,99.78033321,99.87007843,99.8930527,99.99078704,100.1917154,100.418179,100.5390162,100.6998402,100.732536,101.0135902,101.1996655,101.2209023,101.4212044,101.5566283,101.6345733,101.9902234,101.9873568,102.2112013,102.2346352,102.3807681,102.3463306,101.0917205,101.1663807,101.4122337,101.6970343,101.661794,101.6931565,101.6612941,101.6744765,101.9513701,101.989415,102.0213818,102.0421734,100.8323549,100.9158395,101.1269562,101.2251373,101.4109704,101.4413423,101.5905164,101.6828539,101.8078404,101.9845872,102.1571233,102.2455696,101.1127798,101.2393203,101.349642,101.6374469,101.6965207,101.8781284,101.9686703,101.8503768,100.7293143,99.66697843,99.70088249,99.77156482,98.81329121,98.91823493,99.09828711,99.28560358,99.56469114,99.5143469,99.55956835,99.63279986,99.77398972,99.89262459,99.73977865,99.93367627,101.0866759,101.15565,101.2030263,101.451225
5111,98.3413485,98.76725669,99.36418925,99.8722806,99.93167479,100.0438431,100.0694959,100.1900446,100.4128892,100.6413206,101.1695422,101.1961145,100.5944138,101.6384115,101.3043404,101.5187675,101.588038,101.6562314,101.9422961,102.1031442,102.2482268,102.5801465,102.9327292,103.0192153,101.5855846,101.8804341,102.7230645,101.957614,101.7490754,102.5018547,102.5952055,102.7142139,102.6544308,102.6474038,102.6250765,102.7513356,100.6651101,100.8492043,101.1325318,101.1926857,101.4849711,101.979976,102.2451315,102.374486,102.4522846,102.5663267,102.7843547,102.8324402,102.1168457,102.838698,103.0954896,103.3458239,103.5547395,104.0999002,103.9702115,104.2362417,104.6321226,104.793337,104.8271425,105.0873395,102.1960637,102.7121269,103.3099901,103.3381714,103.7101893,104.3970779,104.5052205,104.8190357,104.9132601,105.1560281,105.198854,105.2335962,101.91863,102.2577659,102.4255469,103.2350733
5121,98.89833386,99.01394483,98.98532513,99.23184327,99.48171123,99.65297856,99.88725965,100.2464478,100.5537555,100.7334113,101.2955738,102.019415,103.5398642,103.3368806,103.8979515,104.3134479,104.9794121,105.362944,107.2882113,106.1504839,106.1918468,106.1551221,106.6182617,106.8850543,103.0408794,103.5596771,103.6280225,103.5529096,103.5570008,103.4315602,103.5650028,103.1739944,104.3173532,104.4603233,103.7891115,104.4974879,101.0647985,101.3750979,103.0597197,103.5560497,103.0758748,103.7954303,104.981493,104.7758012,104.1202479,105.4727163,106.3970964,107.2938137,102.1280843,101.7543122,102.4500473,103.4691221,104.2723042,105.9069455,105.7059205,103.4700379,101.7678737,102.310318,102.7592457,103.3612267,101.5489068,100.2705957,100.5851776,102.3256204,103.2176189,105.0410727,104.9822753,104.7218369,104.1516109,104.4516381,105.063008,106.0311532,103.3006492,102.6706777,103.088068,104.3379765
5151,97.75577946,97.93425861,98.09110205,99.85625898,99.86111492,99.88647934,100.2860709,100.2860709,101.2222419,101.6017207,101.6171815,101.6017207,103.0114343,103.3196827,103.4233893,104.9017975,104.9017975,104.9130024,105.3463303,105.3463303,106.035439,106.035439,106.4136241,106.4885748,103.0475327,103.1139302,103.1623997,104.2968654,104.3440388,104.4409333,104.3700375,104.3807946,105.4090882,105.4195128,105.7711678,105.6934014,102.4961066,102.5223267,102.5120126,103.1000719,103.3972795,103.3988537,103.6876276,103.6476362,104.1797886,104.4824366,104.4824366,104.4824366,102.7999142,102.8144077,102.8448802,104.0887173,104.099761,104.099761,104.5340679,104.5485335,105.3503853,105.7693002,105.7693002,105.7533777,101.5022842,102.5118565,103.0272652,103.409565,104.3123179,104.3270154,104.6316665,104.799529,105.2732992,105.5663832,105.5663832,105.7638689,103.1251908,103.1988938,103.1988938,103.5731104
5173,99.57741311,99.88518292,99.99863555,99.87152955,99.89559089,99.85861917,99.91592639,100.1911798,100.2531131,100.2068288,100.1975924,100.1483883,100.2783996,100.2791036,100.2976714,100.1900394,100.271156,100.3205508,100.4820651,100.5480867,100.6976219,100.6832492,100.7137837,100.6022826,100.3849914,100.3787259,100.5176062,100.7737867,100.7549743,100.6915159,100.6185541,100.662792,100.7519252,100.778568,100.807846,100.7776801,100.4357284,100.479374,100.559942,100.517207,100.7156034,100.5910344,100.5748523,100.7287465,100.8461602,100.8725208,100.8764801,100.9030728,100.2738841,100.3727918,100.4109135,100.3996397,100.3310827,100.338251,100.372798,100.3819241,98.49859825,96.60339775,96.60288486,96.60221164,97.03283921,96.96496605,96.96757622,96.97408689,97.0075286,96.57118273,96.54445312,96.58319167,96.72864488,96.73894416,96.42414136,96.57510252,100.0760659,100.1723004,100.1712607,100.1496473
5182,96.82567369,98.60605178,98.31145683,98.15058776,100.2549292,100.7347726,100.0367575,99.39944343,99.43920552,101.6205162,103.2920512,103.3285542,102.3144263,102.1792518,102.2651938,102.0383021,103.0193521,103.2259725,103.0256288,103.4147469,103.5388666,103.323488,103.2031551,103.1574894,97.71981041,97.67319667,99.91871606,101.862859,101.5565026,100.338698,100.637557,100.3816144,99.90180249,100.4410056,100.6879531,100.2195167,100.1708372,100.6169222,101.3651485,100.851272,101.3477272,101.4171819,101.4911265,101.4827502,101.4677331,101.8109219,105.958105,106.243187,104.0508437,104.1175169,104.2532229,103.7582569,104.7597781,104.7162471,106.0719871,105.8558951,105.7391668,105.7561526,105.7182573,105.7712839,100.2856829,100.3680697,100.1291652,99.76005273,99.59250061,99.73051063,99.76752678,99.79254796,99.77753133,100.3341119,99.98097438,99.73586357,99.79282548,99.82205305,99.61755366,99.54630245
53,98.86028257,99.18789981,99.44635649,99.54624547,99.80874084,100.1256098,100.1022854,100.2163363,100.3544106,100.4989405,100.843442,101.0094502,101.2142935,101.5203436,101.7986588,102.0209922,102.1933715,102.3945465,102.6370672,102.8243378,103.0157879,103.1516051,103.2824544,103.4636548,101.5767474,101.8146775,102.2746813,102.6103458,102.6263142,102.5131209,102.5314813,102.5364968,102.5570736,102.4726699,102.4491294,102.4990005,100.277547,100.4806959,100.6458953,100.7747903,100.9613504,101.1334255,101.299415,101.4579374,101.6428057,101.8595898,102.0919168,102.2984082,101.3879954,101.7904647,102.0324614,102.2641848,102.6734369,102.9411314,103.1673862,103.5211152,103.7169935,103.9770221,104.2295374,104.4854702,102.2453742,102.6928918,103.0231926,103.2600207,103.6869229,103.9250423,104.1344763,104.2921711,104.5557428,104.8828088,105.2117688,105.3920329,102.1711682,102.4892144,102.8507017,103.0623431
5311,98.84814587,99.24665004,99.39080605,99.57760659,99.82321013,100.0218367,100.1430198,100.2573102,100.413644,100.5670457,100.77966,100.9310649,101.3171368,101.6892291,101.963362,102.1611662,102.3921988,102.5887928,102.8895575,103.0542096,103.2454261,103.4009792,103.5354414,103.7057391,101.6458505,101.8874943,102.2793902,102.5673662,102.5956682,102.5323625,102.528196,102.5363733,102.5553769,102.4651803,102.4547243,102.5081649,100.2928817,100.4922187,100.6154998,100.7342184,100.9127551,101.0850735,101.2420158,101.4064046,101.6050251,101.7998381,102.0280315,102.2275016,101.3692348,101.7703825,102.0009945,102.2493381,102.6385448,102.894514,103.0961488,103.4669665,103.6693322,103.9340715,104.1818742,104.4232319,102.2687055,102.7387618,103.0313393,103.2803881,103.7225253,103.952856,104.1622712,104.3238112,104.6005777,104.9002929,105.2232902,105.3760542,102.1425977,102.4727293,102.8324188,103.0710542
5312,98.15463382,98.32081608,98.49557622,98.65471839,98.79271636,100.7247277,100.8476531,100.9449111,101.0665333,101.1590883,101.3730481,101.4655774,101.2445586,101.3558946,102.0565884,102.1544949,102.3995069,102.7003387,102.7886533,103.401863,103.6856462,103.699984,103.8249378,103.9581879,101.7837772,102.0305802,103.0589734,103.9138293,103.8797765,103.3394762,103.8002021,103.7699372,103.6589388,103.656634,103.4728373,103.4740989,100.2733039,100.7852098,101.5694637,101.6076452,102.1815894,102.290131,102.3601196,102.5111574,102.5957069,103.3239858,103.3467194,103.3507422,101.4755841,101.6598756,102.1576783,102.2234775,102.57922,103.1291392,103.383217,103.5822936,103.7789144,103.8560902,104.3289948,104.4688449,101.9931656,102.5274186,103.72256,104.056445,104.1950194,104.9640559,105.5272852,105.6618326,105.8105725,106.2857425,106.564845,106.6311242,102.3988875,102.4565901,102.3723149,102.9328013
5313,98.15463382,98.32081608,98.49557622,98.65471839,98.79271636,100.7247277,100.8476531,100.9449111,101.0665333,101.1590883,101.3730481,101.4655774,101.2445586,101.3558946,102.0565884,102.1544949,102.3995069,102.7003387,102.7886533,103.401863,103.6856462,103.699984,103.8249378,103.9581879,101.7837772,102.0305802,103.0589734,103.9138293,103.8797765,103.3394762,103.8002021,103.7699372,103.6589388,103.656634,103.4728373,103.4740989,100.2733039,100.7852098,101.5694637,101.6076452,102.1815894,102.290131,102.3601196,102.5111574,102.5957069,103.3239858,103.3467194,103.3507422,101.4755841,101.6598756,102.1576783,102.2234775,102.57922,103.1291392,103.383217,103.5822936,103.7789144,103.8560902,104.3289948,104.4688449,101.9931656,102.5274186,103.72256,104.056445,104.1950194,104.9640559,105.5272852,105.6618326,105.8105725,106.2857425,106.564845,106.6311242,102.3988875,102.4565901,102.3723149,102.9328013
5321,98.08158,98.06319911,103.443112,101.4114172,97.99275752,97.87766697,100.1879605,100.8314503,99.32205675,99.58021498,101.1814736,102.0271111,99.28367315,97.62695888,97.16511892,100.0496178,97.47842712,96.93595573,96.38710367,95.54650008,95.5600379,94.86680755,95.45966689,99.08301594,100.7698221,101.1034715,99.17939142,97.0424006,96.77415979,95.69983074,95.54073603,94.69301193,95.51539542,96.2297503,97.85403637,100.6653486,100.1146715,100.6401899,102.1948991,102.4078181,103.3151849,104.51247,106.7405847,107.3663807,106.2688298,106.3395471,108.2601755,110.9722394,104.1481131,103.5655885,105.0643014,106.1660493,106.1936732,107.0077595,111.1516789,112.3517035,112.9292319,113.4531819,114.3027501,117.1290777,106.0086329,104.1318389,105.3641568,103.8955867,103.0650844,103.462217,103.5972144,103.5747369,102.4791859,102.1971845,102.9361572,107.2046583,102.6591974,102.1380135,102.7448106,98.93521086
5324,100.2209174,99.31822635,99.54535124,98.76490777,101.4198969,102.9910215,98.42787181,98.28020738,98.87991461,98.82069965,101.5602666,101.7707188,99.90665449,99.95532996,100.2939057,99.808179,100.0270934,100.61519,100.1292948,100.7214509,100.8685853,100.7097173,100.6743055,100.6459191,100.2280859,100.3380778,102.5731747,104.1626932,103.9206276,102.9489995,103.2116398,103.2959655,103.3608726,103.2350853,102.7312035,102.2880378,99.87061682,99.83432701,100.3809844,100.874153,100.804628,100.8766375,101.0814637,101.0100804,101.0949714,101.4624663,101.7604899,101.9844906,101.4035017,102.2121394,102.3304001,102.1149027,103.2075468,103.4467368,103.7324314,103.6182631,103.5687272,103.8324975,103.9094388,104.2911666,101.202391,101.3108565,101.7163753,101.7944537,102.2799479,102.1928357,102.0684896,102.1695001,102.3966042,103.4578447,103.9369877,104.3304389,102.6851916,103.0573284,103.8764205,103.638558
54,98.32899897,98.57599131,98.92893275,99.35954222,100.2496194,100.6799183,100.3182461,100.5670587,100.1769054,100.3577425,101.2110083,101.2460361,101.7886338,102.1177385,102.3020585,102.8842138,103.1281981,103.3092318,103.4846442,103.8264408,103.0735588,103.2547391,103.7753943,103.813454,101.9124202,102.8148565,104.2124516,105.2361918,105.3430734,104.8583041,104.9659758,105.0096289,104.4430316,104.0676362,104.0755115,103.8743078,100.0400379,100.2216358,100.8606336,100.6039056,100.6850734,100.7275268,100.8231018,101.1392185,100.513688,100.8929358,101.8075604,102.1276329,102.1457412,102.8572747,103.8155941,103.897517,104.0835409,104.3550024,104.9633231,104.9937708,104.5472822,104.9250318,105.1317222,105.219565,101.7668028,102.5685987,102.4379042,102.4634545,103.0084651,102.8705488,103.0667868,103.4531569,102.9670083,103.9615629,103.8832726,103.8728928,102.4179822,103.3086613,103.1342027,103.5246752
5411,99.03638763,99.62039387,99.74347627,99.76300761,100.4324976,100.5217607,100.7840785,100.8546198,98.33095936,99.23386939,100.7994512,100.8794981,102.7890667,103.4761948,103.655201,106.4640728,106.5410544,106.6333114,106.7111368,106.7982788,100.907309,102.6021182,106.2621121,106.5601388,103.5311222,103.5275643,104.0816934,104.2320276,105.0367812,105.2997036,104.8266281,104.9385855,102.5125492,100.3878001,102.2233692,102.1105913,98.89631286,99.43396457,100.0974229,100.5281061,100.6958643,100.9957332,101.0275074,102.4068645,99.15241,100.0530322,102.6057758,103.4327431,104.652196,105.7274534,105.5561258,106.9163417,107.000135,107.4224565,108.4897325,108.5470918,105.5729986,107.3637595,109.7095701,109.7598528,103.9764916,104.4504767,104.7300805,105.1278895,106.16495,106.607232,106.6346684,106.4398157,102.101568,105.4455177,106.0244555,106.0983806,102.3718942,102.9942857,102.2791712,104.0085078
5412,97.62945776,97.8008778,98.34229276,99.75330538,100.5904661,100.6146705,100.717918,100.8734722,100.9078061,100.9078061,100.9309637,100.9309637,102.3098062,102.297991,102.4704279,102.6869142,103.2034757,103.2548894,103.9320936,104.0389151,104.2841685,104.2841685,104.0147753,104.0147753,102.4263236,104.9104476,105.1626768,105.5678631,105.9389779,105.9389779,105.9389779,106.2202439,106.4090016,106.4090016,106.4090016,106.5915001,101.4880439,101.6332872,101.9665458,101.4238317,101.4238317,100.974468,101.2531243,101.350195,101.1624049,101.2847326,102.0916352,102.0916352,101.7692007,102.8423438,104.2708786,104.3199866,104.3199866,104.8364457,105.1740837,105.2835528,105.6173347,105.6173347,105.6173347,105.6173347,102.380291,104.3439331,103.7055803,103.8366948,105.1946621,105.1946621,105.6460676,106.3288532,107.0144885,107.0144885,107.0144885,107.0144885,104.3507575,105.8540358,105.7912065,105.9109324
5413,99.28155485,99.12937533,99.28652702,99.16835745,100.0046845,100.8040518,99.97895305,99.90243819,100.1056673,100.1332973,101.075548,101.1295452,100.5055886,100.4593821,100.6414294,100.4784345,100.6230256,100.9365585,100.8020837,101.9302082,102.0697829,101.8769845,101.7954418,101.776126,100.6691883,100.7013937,103.6398188,106.1060781,105.8410237,104.3008103,104.6806442,104.5157721,104.1473018,104.3289519,103.5293983,102.957533,99.39847178,100.1582417,101.0281579,100.688678,100.6560197,101.0552744,100.7837907,100.9352813,101.0754919,101.5493329,102.2319724,102.7522838,102.3467985,102.7111792,102.9104819,102.7215062,103.058486,103.3370979,104.0585588,103.9154539,103.8285669,104.0891476,103.6369414,103.7014031,100.4703367,100.5104574,100.3920811,100.3785904,100.4169468,100.0421888,99.64891243,100.0612239,100.1939962,100.7205429,100.6593402,100.3864707,100.6193564,100.9092845,100.8181131,100.8080239
5415,96.81049801,98.61647875,98.77966909,98.07040115,99.84878936,101.6307082,99.41838841,99.99748312,100.4723851,100.4512058,102.9166922,102.9873008,101.0256471,103.4763493,103.6425892,103.2037068,103.2772687,104.0239454,103.6364155,104.0183008,104.1423941,103.933196,103.8153713,103.7704777,100.4338812,100.3033307,103.8154698,106.0147972,105.6807947,104.3072803,105.44392,105.1894355,104.66673,104.7744446,103.7728606,103.0372059,99.139253,99.57084477,100.6927098,100.3581965,100.3602204,100.6322683,100.7798219,100.8643134,100.8409806,101.476707,101.7776321,102.2069982,101.7633086,102.0686688,102.8159746,102.0319021,102.3480854,102.5937379,103.3856493,103.0513505,102.8878258,103.0295873,102.439888,102.8162873,100.1154002,99.60407038,99.67592815,99.42420138,99.3342558,98.80614753,100.7390028,100.8468851,101.0359426,102.4755723,101.5877462,102.2485865,103.3435043,104.5811354,104.4627737,104.7740142
5416,97.88665802,97.83403718,98.74441369,97.94489064,100.4617235,102.4741039,99.97192154,99.43251473,99.9018952,99.87948933,102.7011548,102.7671975,100.8437074,101.6313281,101.8717427,101.483134,101.5716732,102.1489123,101.7072614,102.33319,102.9619177,102.6744558,102.6710262,102.6287032,101.2772881,101.4907233,104.210607,106.1537805,105.7091505,104.5373155,104.7935602,104.6725623,104.1204009,103.9419781,103.3549378,102.8355147,99.30077374,98.99244093,99.80379022,99.30549738,99.51541433,99.82505235,99.8335335,99.94701438,99.94079533,100.3107381,100.6847654,101.0861278,101.4554711,101.6866912,103.4190769,102.9305702,103.326271,103.2071119,103.8114399,103.6898332,103.575736,103.6734472,103.1768609,103.2842492,100.2718058,100.2307477,100.2939646,99.84751507,99.32441548,98.71849301,98.41993718,98.93517677,99.05844792,99.98757624,99.5263152,99.29349842,100.0513504,100.5537431,100.4841647,100.4979966
