DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
5324,14675045.58550,12229290.28150,12500326.33880,11365439.17520,9676900.80810,9048656.69040,9034085.51860,9771989.68970,10021594.68030,9994843.47810,9038235.11910,9100299.42640,12498183.79480,12200470.67520,9220737.77500,8998859.36750,9116319.19590,12127551.26110,11733425.32410,10706727.11890,11631106.45420,9437995.98000,8901787.50630,10962464.50860,11489746.09220,12024017.68170,12740922.24970,9731961.61450,8877105.07390,7086317.29230,7723839.13550,8212126.56920,8276462.00520,5998588.76670,6900647.07700,7307652.27580,12042069.04800,13484959.82860,11391053.61460,10221304.39830,7579846.40210,7448844.81390,10412985.57520,9772634.02240,9279930.68480,7910899.27520,6373304.21190,5845330.95860,7180914.75300,5749491.77930,6165051.13360,6218810.10110,6439092.89840,6860722.41600,6946823.30370,6939785.80810,6882945.21820,7207950.27570,6901761.15620,7251545.46520,7011394.46650,6162836.43890,6545520.43230,7245500.75640,7530983.85360,7728264.96780,7348780.10850,6862644.67360,7389105.98800,7710330.45390,8339120.41310,7442464.90270,7108530.08320,6552836.10110,7333430.54190,8346827.78690
54,34223626.95070,34986326.13770,36819880.89460,36603556.84940,41730261.22910,42120303.31120,40222560.66110,43120301.56680,39579471.22810,46354328.27370,48049309.74510,54862193.17080,34248271.40970,36788525.91690,40318087.82150,38456500.50280,41541852.69340,40655668.95770,41176660.48790,42428866.77620,40395538.36060,42869129.85730,46740440.92710,51653003.62300,33750889.65910,34176640.39300,37309156.66180,36586482.15580,33185227.98260,34433554.33290,36363725.89860,41413345.81060,36266106.92690,39565885.75710,40993317.06600,47375852.12220,30888497.49240,32485630.97230,35684078.99040,34391432.06500,36579435.20030,37816225.22710,38181973.71230,40675101.00050,38828755.81470,37774227.96510,39971642.40930,50192449.00660,27001950.09400,29799871.14400,35252667.26580,33945085.98350,36280883.49790,35404638.11560,37641105.82260,40615343.24510,37528958.94290,42201120.25400,46936523.04600,53191568.73390,34767107.86490,36404852.01500,40862137.88560,37704606.03030,42025400.23810,44226460.53750,42875295.41500,45236451.26510,40666211.93770,45162456.47420,47546772.09630,60908301.65440,37231655.51470,41463091.21070,45380347.55430,49042442.98670
5411,2906034.81460,2847366.78400,3112686.48970,3260308.12840,3570633.55290,3774197.07790,3437674.98050,3552709.99220,3488056.50140,3640893.21200,3917938.07680,5028399.85290,3558031.30530,3262036.47770,3963933.19160,3729248.29130,4000449.96830,3894091.68550,4063105.68710,3665868.32900,3619325.77760,3850589.76090,4030302.97340,5726115.27620,3552159.78560,3392779.57540,3658884.22230,3377592.71400,3005615.49120,3526419.90230,3787279.20530,3278893.78920,3463057.83450,4028805.66590,3611208.21090,4668929.71620,3720708.99980,3350725.84380,3711704.94700,3660038.66650,3517060.77270,4162332.17210,4172698.98540,4019483.81830,4036341.13590,3974804.86010,4069830.71880,6296200.32870,3667999.42600,3974877.11730,4800626.05920,4235725.75610,4654367.34600,6101581.04790,5057724.13270,4785016.36980,4312862.84910,4952480.21220,6218305.95520,7652863.95840,3862081.28800,3889291.98450,5558978.01170,4370804.20320,5139191.60750,5394044.26980,4829442.86640,5054673.13730,4650944.34620,4917749.74590,5933218.14320,7122448.67920,4457569.02420,5141758.38510,5688498.39400,5747059.95670
5412,3256246.73980,3585507.99330,3788128.52140,3953473.18980,3725785.98630,4010987.05880,3009696.11590,3281872.37320,3302798.86860,3637240.34100,4204018.18700,4178020.86940,3276556.71770,3402870.13500,3665550.50990,3695984.36620,3559382.69400,3695733.96010,3490891.06670,3326584.05020,3383953.02120,3714912.65770,4254072.80740,4656203.35560,3591536.26410,3502179.59300,3711618.75930,3733546.90160,3880680.89540,3477687.25540,3417040.54670,3215116.56700,3211970.47420,3448736.11320,3562570.25580,4613231.43740,3149569.91200,3595156.48040,3847429.41230,3547466.87510,3784046.32620,3575134.50190,3161747.86140,3063791.69440,3037655.59350,3209083.85990,3762955.51830,4261180.95860,3279460.36340,3987174.95880,4399854.03320,3906388.50440,4362384.79580,3982607.49450,3970081.81310,4000837.31420,3891663.09680,4092133.69630,5069910.56140,5805892.47330,3982191.21070,4620367.67070,4636408.06400,3976483.37520,4860897.06660,4715564.02730,4004901.33020,4382197.93520,4015794.33180,4527688.98030,5063514.11440,5780770.03500,5372671.45690,5659834.87980,5635253.10640,5751750.44270
5413,7956943.58150,6999710.30070,7086923.08350,6992249.72920,7558877.59090,8277529.06690,7552799.44920,7426950.35960,7877036.36360,8286532.95370,9758476.08280,10168594.14400,6485883.62010,7347308.08860,8936286.98550,7955913.64630,7940881.90760,8053154.00100,8401372.57530,8087665.44350,9260978.30670,8344203.97100,10131321.75280,9780157.44030,6369353.72270,7018398.19050,7904451.97570,9698424.20140,7243714.92960,8389983.86410,8120715.03810,8691986.16340,7497995.07480,7873313.30460,8166835.83680,8530211.10970,5873077.19180,6597233.30050,6520885.58400,6675512.09550,6435647.84600,6798027.33870,7311324.76640,7661984.14590,7750191.40660,6781332.27300,8176868.22980,10005281.92750,4970365.99540,4832333.05700,5853427.54600,6983376.78620,6117023.31880,6010126.69540,6321833.74800,7200440.49190,6576712.12920,7758317.83620,7517989.09700,7969037.32300,5744669.19390,5367891.74650,6660913.84940,6101155.69760,6675883.89890,6884355.17400,6934551.77380,6785556.13710,6428148.35390,6682837.51230,7246459.70230,10035045.17300,6421053.58450,6745602.65000,7403547.72790,8291143.24600
5415,5464157.34630,6737050.04710,7234999.07680,6308727.89990,8200206.81970,7229599.55940,7229332.81790,7110607.77660,6906773.60630,8343550.67710,8628946.72910,9122512.41650,6299834.35610,7261990.06710,7564477.91910,6971264.12610,9011148.12310,7530062.46240,7769599.43430,7561059.57580,7965226.65260,7085759.41670,9505890.97000,8170763.84310,6504486.68970,6638480.78680,6248621.58950,6781126.87620,7511371.70580,7085344.95000,6716861.44860,7279175.73470,7446559.11450,7001679.91980,8095392.14090,8221422.70620,5180968.64410,5428192.82150,5479891.24760,5285371.95300,6165568.00840,6726391.54610,6218320.71380,6229992.42350,7665806.06370,6998359.28060,7447350.18630,8676143.19360,6560702.51830,6802936.42050,6831995.16880,7091303.37620,8134885.22720,6882919.24210,7194073.22380,7613172.56830,7261147.85570,7969774.74550,9291657.81340,9665915.32730,7778774.97790,7823876.48870,8026816.25570,8631606.46550,9194348.25940,8966057.85930,9731911.94990,8957469.95480,8290989.26910,8762049.86850,10292246.84170,11795121.53600,7606294.72200,9055155.31670,9810410.42600,11278454.36760
5416,8992537.05890,8577938.65010,8947939.67440,9076438.73510,10278829.60340,10213796.23730,10976236.44510,13512169.00380,9574105.35960,13034498.05820,12024568.06350,14104912.60880,9107214.73980,8968706.92420,9527558.74630,9042373.98900,9611883.22570,9509009.65390,9683620.05990,11808376.66100,8643117.61050,11707343.89020,9834245.34220,11789546.24560,8303656.71730,7495755.09910,9300480.69250,7136168.22320,6697084.03150,6865975.61850,8335263.74090,13703209.23550,8877920.05580,10233610.88570,9792367.68840,12109548.17630,7470710.44570,7363867.96540,9272354.56890,8660741.34030,8999594.78110,9322634.24470,9401621.52750,10560441.85240,8594014.86650,8831924.44590,7771341.14050,9288689.06680,3619296.84980,3950029.11990,6387873.48440,4101787.41310,4816310.56970,4898118.80160,5424914.75150,7291569.63500,5859104.62400,7442440.38260,6903715.93950,8109783.67280,5497373.70030,6647172.31980,6783533.02610,5848795.87990,6455137.63710,6857739.48950,6751027.25860,8937355.39260,6706106.44770,8451845.76130,7435145.26020,10428999.44080,5166019.97060,5701429.92450,6634578.55790,6740541.09600
5418,4424433.88430,4919788.82740,5021805.24970,5284413.21670,6550163.50640,6517733.51160,6039239.03880,6528105.84470,6410949.61760,7516153.81430,7468982.69410,9950540.38700,4357624.15170,5182473.21230,4957221.95570,5485901.16260,5842488.17480,6214399.07810,6170800.86910,6323564.80200,5764077.86070,6469954.13440,6940814.23110,9207881.37120,4329734.54050,4624666.94630,4715894.76160,4305607.12970,3707075.61200,3825466.74470,4750061.11180,3951209.21790,4320327.64660,5368776.92990,6117442.07200,7349271.21720,4164855.13830,4694796.26210,5405414.54990,5124668.86190,6107205.16950,5744015.03550,6462116.96350,7433515.16120,6039489.50230,6244253.85500,6690722.48740,9054849.64030,3479216.33350,4764418.61830,5034218.49440,6053475.10430,6486828.23050,5738015.33360,7633170.75240,7878885.27610,7816248.14900,7889483.30250,9769077.09810,11414177.94490,6182579.55760,6249840.01930,7270437.34310,6935933.47600,7748530.57280,9256623.51340,8648039.08370,8944811.75240,8644183.97860,9785868.64760,9312051.81370,13349096.19570,6306747.57110,7193138.63320,8187449.74850,8872511.82260
5419,1223273.52530,1318963.53510,1627398.79910,1727945.95030,1845764.16950,2096460.79930,1977581.81370,1707886.21670,2019750.91100,1895459.21740,2046379.91180,2309212.89220,1163126.51900,1363141.01200,1703058.51340,1575814.92130,1575618.59990,1759218.11670,1597270.79550,1655747.91470,1758859.13130,1696366.02640,2043792.85020,2322336.09100,1099961.93920,1504380.20190,1769204.66090,1554016.10970,1139685.31710,1262675.99790,1236504.80720,1293755.10290,1448276.72650,1610962.93800,1647500.86120,1883237.75920,1328607.16070,1455658.29860,1446398.68070,1437632.27270,1570312.29640,1487690.38810,1454142.89430,1705891.90480,1705257.24620,1734469.39060,2052574.12820,2610103.89110,1424908.60760,1488101.85220,1944672.47980,1573029.04320,1709084.00990,1791269.50050,2039307.40110,1845421.58980,1811220.23910,2096490.07870,2165866.58140,2573898.03420,1719437.93650,1806411.78550,1925051.33560,1839826.93290,1951411.19580,2152076.20420,1975421.15240,2174386.95570,1930045.21040,2034415.95830,2264136.22080,2396820.59470,1901299.18540,1966171.42140,2020609.59360,2360982.05510
56,96502015.03380,96426153.42680,104765979.51640,102612687.28330,107694090.34080,108617330.60920,108036247.36110,108877248.16150,106412571.62940,107386873.98450,112802821.86670,127329557.21900,106752685.27470,104533159.75580,110381459.06900,105891021.28930,113568382.44160,110997784.63880,109656384.60770,110707513.81050,109911347.27610,113037734.81100,116139890.40860,126603911.38190,108071815.58710,105260647.94630,108055585.76430,91199629.98050,91942516.18410,90965766.92080,92897841.74380,93958764.05860,98153810.14670,97855106.91200,99562981.71680,113050234.22820,95497215.90450,94816594.99350,108849593.02330,99836015.31260,101212398.55660,101515447.30570,85444372.03300,68942488.41780,61401262.00910,60047667.99570,63934177.72150,70751330.68230,48441529.40760,49145785.06080,56086839.27760,52246079.70160,58376613.00260,57122124.35870,54541962.87510,54552190.23640,52823742.53790,53517987.81310,56733558.72580,62718829.49480,49629649.29670,50443808.33880,55038928.89160,50956532.43050,53268017.82030,54614078.40000,50764100.55130,55522292.51300,53966701.72760,56868668.51000,59460440.58910,61943249.59940,49625627.02360,51903869.19140,56234820.34670,58927463.38310
5611,33483468.87140,33816016.29170,35250942.04780,35628301.50090,36980115.51400,37724642.84790,37532769.08370,37408871.18110,37746883.74250,36889621.16330,38186613.61950,44381551.97550,38545146.53180,35688735.87230,36870113.16960,37416578.01750,38784597.01720,39196033.80960,39407579.74360,39134934.55380,40404641.07340,39677355.52710,39308562.73130,44871123.08560,39054833.09780,36613798.84290,36393421.05010,33179394.17540,31931034.80290,32534852.56840,32523392.12610,32290746.36800,33584657.84640,32891422.84750,32722610.66600,36641809.01860,33751192.17380,31753767.71210,32662679.25890,33081955.80610,32709784.52350,34284865.94060,30679581.72170,26031435.43190,21676239.25640,21328864.72580,22339492.40740,24003815.05850,13888382.96630,12620441.18150,14323227.77560,13807948.82000,17247760.93290,16423359.79900,12912944.79550,12202246.56860,12223884.60250,10848253.68180,12952367.22610,15076818.34170,10810870.80660,11864284.59440,12113017.08310,12038233.98030,13761545.81880,14208230.78950,11115684.17650,10621430.58250,10401211.58110,10576735.19440,11894341.03700,13503872.88380,9964465.07060,11166099.13450,12706981.48980,14384458.12250
5613,32031287.99540,33073830.25060,37160177.32630,34313170.44020,36003153.23650,35997346.92490,35375284.22770,36287759.40560,36061003.53420,36441653.54830,38230202.79160,45616830.82640,35046203.00140,36911284.23070,40515081.83670,36509667.10810,40429028.52560,37646564.28090,38073204.93690,39226178.38390,38476970.46250,41285468.93680,41997003.09470,45581143.95060,39581893.60530,40622316.96000,44172385.54080,37178500.77740,39248854.67800,37687725.67540,38952348.18820,38903690.88490,41784592.56560,41640234.58540,42394522.23940,49997710.88340,40036595.24220,39202705.88570,50047805.20270,40331205.37990,40589349.88720,38669477.02270,26253936.92720,14379297.75210,11744253.11620,10010897.22910,10573327.55370,14698803.66090,10100456.29060,9626480.37540,11192105.27670,9606508.89800,10720828.27600,9870843.93530,9613815.14230,9609856.44610,9033616.23620,9529502.57480,9977006.13380,12122228.13570,8022553.23820,8287234.88600,9310005.28100,8013749.88740,6473005.55030,6525458.36500,6300927.60720,9664822.80770,8693546.94430,9406560.26660,10157816.55560,10215395.87720,6485693.71440,6375037.47050,6262634.36410,7973242.86270
5614,4999218.26110,4709230.92070,5085755.60310,5128261.60820,4813737.20680,4923456.10680,4733799.25920,4850291.86870,4749612.50190,4856041.17100,5284499.38530,4944888.52340,4658081.75880,4565571.95070,4936699.51310,4619190.73280,4865825.10670,4908766.50850,5160687.36390,5032260.41870,4921341.60200,5058345.79680,5236967.89650,5334541.16210,4695910.60100,4735431.24480,4850075.07310,4125500.31720,4458321.26690,4562252.55140,4657435.86250,5067446.24390,4976457.60810,4946424.17000,5250772.92330,5050536.11240,4772728.06880,5002253.90530,5397134.44520,5085705.26870,5336780.24710,5344955.46310,5361050.66210,5386833.91140,5222757.20490,5250018.64560,5363779.65550,5415317.05950,4543329.59830,5181316.05130,5518441.07960,5182961.70510,5270204.81090,5266679.91510,5305398.56800,5570165.18570,5462509.25570,5500433.55290,5392798.92350,5630711.79610,5116201.37780,5098558.61740,5500445.66270,5110772.84760,5968509.64780,6460517.28320,6104667.97430,6181124.85760,6239011.97450,5397555.66640,5854936.36520,5259429.72670,5391972.04740,6483022.25620,6500851.53200,6390080.37500
5615,10113131.66360,9643265.80200,10720002.10400,10547137.41900,11504044.63250,11898731.91620,12947504.98570,11703796.55900,10115587.35140,9984204.54720,10991667.97160,11370043.70120,8792262.42030,8481616.69180,9493028.73570,9478896.47410,10233861.21500,10506753.38920,10464828.89030,9391679.30710,8519005.25850,8643002.02530,9533662.87080,10378725.31030,8679602.16130,7518019.66510,6237327.43380,3445341.61080,2773538.33670,2983866.95080,3396703.72900,3705683.36150,3753379.96630,3981317.40110,4296651.85180,4567034.43460,4133545.95260,4345231.24500,5239564.45500,5784667.82070,6388278.27390,7202465.83520,7496871.39370,6359799.34630,5978634.54110,6802988.28460,7130406.82650,7167968.91690,5665696.81590,6209540.57010,8658661.70840,7289183.53980,8543977.05280,8611472.09400,8994432.38340,8966255.58570,8026100.89460,8515646.81620,8162312.11890,9166991.95240,7191495.59900,7126509.66750,8787812.66180,8204205.50500,8602431.88190,8995765.95610,9273855.72310,9734269.43380,9261368.70600,9032827.61720,9160210.30520,9463173.38520,7986990.49910,8092746.21820,8893469.86910,8988413.59160
5616,5966159.88890,5931852.34020,6014913.41270,6309921.88210,6390188.28490,6385430.76310,6374011.72510,6628916.70300,6569121.16980,6381333.42150,6861530.83990,7591026.53160,6482146.68670,6529944.83460,6459718.58480,6670744.93890,6889838.82050,6846030.86510,6972223.64650,7370899.18370,7543920.08420,7463960.35680,8363829.97700,8469907.41810,7152409.13580,6831214.70060,7186051.45100,6910809.90680,6530028.21570,6454684.66090,6493059.76600,6844333.28460,6888702.85420,6960134.03470,7317414.70250,8424280.40550,6376458.12500,6783796.05460,7286271.34150,7336269.34060,7387902.66920,7465537.98750,7237371.23580,7433815.17690,7327110.77840,7663074.90740,7729182.35200,8644805.01320,7228313.05910,8014795.82690,8171127.93950,8268491.47020,8302615.75660,8667905.72800,8778402.73780,8858396.25340,8812354.71860,9088003.58650,9627201.56670,9552100.54540,9493658.61630,8342141.92070,9318724.55560,8687735.56590,8767885.55560,8942882.99640,9009156.64370,9420374.78070,8833909.88690,10993801.56090,12147499.89000,11831028.16790,9966306.74150,9968730.70820,11010791.26790,10858296.42750
5617,1928171.94500,1942448.97510,2167127.27320,2104505.40460,2216243.67410,2213089.12600,2256904.72530,2259240.51160,2129347.35840,2257622.28640,2288926.32760,2201798.52710,2081712.93650,2031368.61650,2222700.16340,2162340.98830,2377687.56770,2246139.35910,2155290.37370,2431058.91680,2496285.15900,2496469.82590,2660400.53910,2522903.70430,1984916.18720,2104459.87050,2191178.78070,1836292.81840,1892153.43590,2055656.37910,2180920.72410,2210343.87890,2242172.82680,2400648.25350,2407043.29900,2462135.59870,1900347.36000,1917303.23260,2257958.80600,2172500.79150,2074253.60900,2140016.59540,2291206.59660,2410555.65100,2307527.10550,2297067.64500,2705791.05310,2672573.84810,1650660.16020,2068188.92880,1846122.69410,2043636.67280,2115693.51150,1849197.70570,1939487.36320,1958157.28340,1916157.62870,1931178.63590,2262216.33190,2326919.95090,1780122.98570,1647924.02880,2100079.35150,2151719.32150,1897731.75740,1890444.11590,2022625.09370,2044716.40700,2393788.17480,2518180.46960,2553966.28020,2929963.78970,1970532.18500,1838494.07470,2013403.37750,1808370.29770
5619,5670232.59470,5000620.59060,5982363.59490,6154562.54730,7193726.70370,6926775.27150,6218980.31660,7122906.39450,6521489.66780,8013212.97750,8228847.23840,8538327.54470,8642727.85880,7905995.34310,7286521.33330,6511132.70290,7412631.53790,7021118.29530,4623816.09270,5402995.41080,4990689.95960,5689865.77340,6194665.93480,6548916.84480,4248097.62530,4173750.26380,4354088.23140,2710821.10740,2770507.70340,2306413.42800,2049496.48260,2307389.75210,2264782.61530,2323696.43900,2378583.83110,3089383.06200,1879475.26380,2957059.37100,3092267.71860,3137874.24750,3810358.44130,3485617.92670,3115879.29920,3874000.38230,4086309.35750,3678892.05100,4699679.22400,4907023.71730,2860028.95900,3093684.28700,3393639.88000,3405443.97550,3577073.57760,3678505.33200,3752059.79360,4028715.62670,4046648.75390,4627196.74070,4948504.14370,5548016.02750,4056049.80790,4658915.41470,4571504.33910,3678980.37950,4551829.53990,4068925.40180,3629400.29790,4221509.67270,4674590.23950,5301284.31720,4159938.47410,5105234.94300,4306159.49730,4336803.06910,4967437.28460,4491379.92730
562,2310343.81370,2308888.25590,2384698.15440,2426826.48100,2592881.08830,2547857.65280,2596993.03780,2615465.53800,2519526.30340,2563184.86930,2730533.69280,2685089.58910,2504404.08040,2418642.21610,2597595.73240,2522470.32670,2574912.65100,2626378.13110,2798753.56010,2717507.63570,2558493.67690,2723266.56890,2844797.36440,2896649.90610,2674153.17340,2661656.39860,2671058.20340,1812969.26710,2338077.74460,2380314.70680,2644484.86530,2629130.28470,2659063.86400,2711229.18080,2795382.20370,2817344.71300,2646873.71830,2854477.58720,2865911.79540,2905836.65760,2915690.90540,2922510.53450,3008474.19670,3066750.76590,3058430.64910,3015864.50720,3392518.64930,3241023.40790,2504661.55820,2331337.83980,2983512.92370,2641904.62020,2598459.08430,2754159.84960,3245422.09130,3358397.28680,3302470.44770,3477772.22430,3411152.28120,3295042.74510,3158696.86520,3418239.20930,3337339.95680,3071134.94330,3245078.06860,3521853.49210,3307783.03490,3634043.97100,3469274.22050,3641723.41770,3531731.68180,3635150.82590,3553507.26830,3642936.26000,3879251.16170,4033221.77880
61,24091535.04560,23464684.61060,23285916.52370,23126700.19230,23709408.90150,20466913.40650,16002275.80830,23833231.06310,24959489.41710,24981893.77730,24267291.55220,22145763.63780,23696118.10980,22171390.17180,22131430.31420,20309667.99570,21614892.47710,18182009.27340,15172816.51800,21669867.38140,23127663.23660,22651560.51120,22308176.74300,21283845.33860,22281761.54540,21754709.41210,20876320.81690,18107616.34810,17678301.78400,16544875.04240,13041987.21080,19082103.93580,19419118.91660,18623172.25500,18586484.01580,18821549.11910,16770427.10700,17232401.84220,17615329.91170,16892153.36920,17341423.66460,16058660.93350,12328456.24070,18480358.06000,19275382.59540,18603791.27650,19221367.40140,18651207.07500,19878093.17730,20078294.15110,20069549.71160,18237699.73350,19973044.80160,18792620.61710,15144198.53310,21903408.34690,22600816.16840,20649219.57980,21164826.99530,20600979.87410,22527158.06450,21527113.52830,22560482.23960,19263203.13260,22217563.58870,20602447.64860,16833995.06990,23975197.71840,23463094.91670,23065764.35030,24842920.94580,25121456.22650,26088124.28220,25410441.78180,23432325.55820,23887565.96590
6111,11536597.30530,11612092.75280,11972393.24830,11762770.59470,11901199.58560,11469084.84500,7717159.66520,9647804.75220,12441558.36220,11577492.99870,11518332.71520,11704148.53250,9716993.78190,9457387.48510,9656306.36770,9011412.08440,9535198.20680,8985186.86680,6021189.13290,7428187.14330,10487389.80100,9121932.98920,9299175.07300,9935656.93790,9861720.54650,9733817.95820,9572154.89120,7377532.57570,7741258.04850,7821851.63790,5145373.83050,6317940.75200,8118894.11910,7403577.94610,7399956.80640,7901305.33750,7628476.42050,7842990.62120,7956557.40090,7691943.55210,8058023.70180,7773867.30350,4925303.21910,6887975.03040,8931514.12240,8249171.82930,8466244.32350,8607959.17210,9286401.53400,8981972.06100,9287938.70170,8298800.16750,9515571.98210,9504396.26120,6746836.37690,8893830.95880,10978884.19870,9530478.28740,9869303.41050,10175810.48880,10922961.44140,10402387.43510,10786486.61400,9344240.03450,10652943.80520,10554559.36630,7549708.41040,9343296.23740,11437378.60350,10410262.60380,11574863.34000,11818051.03500,12062611.96610,11589640.41990,11425192.34110,11371459.90210
6113,11481157.55320,10753181.93360,10234015.76860,10281044.78220,10676764.07060,7855416.21550,7136616.77310,13019054.40950,11338885.42740,12231844.83820,11540632.95200,9273835.11280,12985237.12170,11619846.30430,11310602.52330,10296188.07980,10914820.52310,8014069.26270,7955642.60270,13090803.90160,11530170.78530,12373835.14050,11863181.67110,10213849.22500,11439071.71240,11042740.58520,10448910.30450,10256382.28470,9486659.55580,8267377.40760,7325714.21050,12178407.97410,10728105.07730,10637782.62310,10549009.18470,10325716.70940,8655195.94130,8862427.98370,9059567.82710,8559082.90050,8642811.05480,7609714.09180,6737481.84390,10930842.74660,9652302.69720,9655062.61090,10076999.39530,9299669.80240,9913100.29760,10293439.93370,9932583.54450,9146150.40520,9498972.35310,8353655.37620,7445415.29380,12071589.98100,10622960.73720,10082670.08390,10312569.95760,9429273.37550,10632603.99480,10073975.77910,10698598.93930,9012849.61060,10477448.29750,8958063.29330,8131288.72420,13535941.10280,10892861.62810,11461648.68000,12117872.31250,12235299.49080,12836361.62820,12592613.44960,10669638.69380,11142116.30980
6116,1073780.18710,1099409.92420,1079507.50680,1082884.81540,1131445.24530,1142412.34600,1148499.37000,1166371.90140,1179045.62750,1172555.94040,1208325.88500,1167779.99250,993887.20620,1094156.38240,1164521.42320,1002067.83150,1164873.74720,1182753.14390,1195984.78240,1150876.33650,1110102.65030,1155792.38150,1145819.99890,1134339.17570,980969.28650,978150.86870,855255.62120,473701.48770,450384.17970,455645.99690,570899.16980,585755.20970,572119.72020,581811.68580,637518.02470,594527.07220,486754.74520,526983.23730,599204.68370,641126.91660,640588.90800,675079.53820,665671.17770,661540.28300,691565.77580,699556.83630,678123.68260,743578.10050,678591.34570,802882.15640,849027.46540,792749.16080,958500.46640,934568.97970,951946.86240,937987.40710,998971.23250,1036071.20850,982953.62720,995896.00980,971592.62830,1050750.31410,1075396.68630,906113.48750,1087171.48600,1089824.98900,1152997.93530,1095960.37820,1132854.68510,1193853.06650,1150185.29330,1068105.70070,1189150.68790,1228187.91230,1337494.52330,1373989.75400
62,19626738.50670,18824373.25350,19621309.34800,19208365.38490,20157162.04740,19744073.20980,20141933.85020,21328628.45390,20059106.54220,20693510.69370,21427334.70700,19590462.44550,21835377.28720,21420984.38290,22159561.18060,21651600.14080,22103193.22880,20939104.67970,22401642.75890,21222365.22870,21953805.98840,22269636.04810,21459530.08270,22806443.79410,22566808.61990,21946226.36580,20734314.43610,14338720.04180,16187994.75720,19057316.79370,21729316.48050,21884560.32430,23121676.82310,23947812.76160,24256722.38810,25272354.87280,24442978.40710,23477025.16480,24291728.93390,23076065.87950,24027945.32240,24337881.17980,25927961.81570,26774562.02290,26095835.07020,23783859.20940,23214636.01480,22982104.72100,22513193.67900,21100069.30600,23812896.22440,21803910.42760,23392571.92080,23017168.43770,23335164.79770,23741630.56720,22632695.56570,23026715.67260,23681752.95460,23758172.29200,23601881.30380,23032377.30590,26139629.84430,22615690.22440,24437754.61400,24841031.70040,24797284.69920,25059045.30180,23809300.41480,25545866.81760,24820676.79720,25494071.74780,25421850.06100,26339219.93310,27674809.49240,27653903.87140
6211,3818588.58690,3502379.77530,3385881.20920,3357592.82040,3517150.75830,3367880.31110,3487985.44540,4068254.95160,3574954.53880,3594630.19750,4166419.34050,2997541.06540,4656188.46350,4403097.80850,4238609.52350,4736027.09320,4565322.44980,3970897.90530,4990143.93420,4018188.17270,4893892.36390,4566242.73050,3962048.08640,4990741.05010,4049248.70180,3953268.78130,3497199.36460,1993294.27750,2306146.68430,2644911.52450,2945016.68580,3415311.04740,3542116.28580,3559788.27050,3666702.77900,3590451.32940,3254668.32900,3315372.63910,3135160.94230,3170579.54390,3781914.18330,3711439.10730,3965704.41820,3856182.74510,3942196.29850,3817412.50520,4039967.13270,4233861.86880,3394056.61300,2945482.03770,3757387.81400,3326812.35250,3606014.06260,3606445.57090,3824211.52750,3981245.53790,3860818.06180,3613739.12830,3957321.22440,3605868.74050,3559162.80430,3463763.03150,3829498.23020,3167698.35420,3195834.10640,3321489.64870,3383690.19280,3544114.41350,3344769.44530,3251081.29410,3447881.98220,3597727.53990,3440239.12690,3826276.30810,3742456.18400,4015054.25790
6212,1572043.27840,1510324.54650,1532063.99950,1611848.01180,1635112.19410,1611642.18590,1660543.96700,1727700.19630,1614413.21970,1650532.67490,1619592.00690,1729178.73290,1763557.16510,1624877.97460,1666184.70820,1655691.83410,1666495.49090,1601968.73290,1655411.11170,1611461.80550,1520404.15850,1528267.79960,1641469.71040,1638528.97800,1736652.26530,1586624.95550,1379734.09310,640680.09840,637059.65980,781196.60560,951198.26790,1110005.91930,1161125.96160,1216962.61030,1431676.81110,1452739.25440,1472533.42050,1463070.84220,1546518.53210,1539021.66050,1572214.02560,1595639.97820,1594979.37630,1641607.65420,1562857.73440,1668553.22600,1827231.36480,1808798.50610,1733769.54010,1687591.41140,1857018.59660,1645578.26720,2002227.15480,1896894.59570,1669412.89290,1794113.85300,1644956.93360,1716116.37380,1721514.84480,1897748.07740,1737431.63190,1767592.96730,1958471.58180,1703874.82400,1627567.52410,1935824.87030,1758890.20600,1826401.75810,1717003.83960,1686144.76370,1717505.76000,1809961.57050,1773219.49540,1993579.36630,2261182.23260,2236885.06940
