DOMINIO,01-2018,02-2018,03-2018,04-2018,05-2018,06-2018,07-2018,08-2018,09-2018,10-2018,11-2018,12-2018,01-2019,02-2019,03-2019,04-2019,05-2019,06-2019,07-2019,08-2019,09-2019,10-2019,11-2019,12-2019,01-2020,02-2020,03-2020,04-2020,05-2020,06-2020,07-2020,08-2020,09-2020,10-2020,11-2020,12-2020,01-2021,02-2021,03-2021,04-2021,05-2021,06-2021,07-2021,08-2021,09-2021,10-2021,11-2021,12-2021,01-2022,02-2022,03-2022,04-2022,05-2022,06-2022,07-2022,08-2022,09-2022,10-2022,11-2022,12-2022,01-2023,02-2023,03-2023,04-2023,05-2023,06-2023,07-2023,08-2023,09-2023,10-2023,11-2023,12-2023,01-2024,02-2024,03-2024,04-2024
5419,602671.3501,629958.2659,683514.6797,700424.5062,789714.9761,1042294.148,787298.5745,757147.8719,865553.7315,801330.7981,921751.9168,1167519.298,595791.886,554772.0433,630844.8402,594413.7039,596753.2886,828408.4631,653132.1186,786575.288,703138.0749,840217.2728,765823.43,1348252.052,532076.1434,587799.6426,609572.4056,612179.7344,451036.059,456961.1527,440211.6767,549863.2404,532096.4339,677184.8795,767389.5117,1066580.551,497506.7468,463603.6181,504741.4877,477194.3077,604026.6257,602443.703,535680.7736,593743.5073,664368.4952,683766.0964,821243.252,1007943.005,635510.0003,611458.5377,816734.7946,729331.9257,782739.803,799073.2518,820278.8732,788645.398,861250.7497,899147.8483,1004330.188,1297583.626,701575.3732,796431.2211,822628.5858,817345.7103,798091.5367,888965.3949,790049.6186,804812.4003,836083.3478,896527.6545,940290.3745,1378064.378,821919.5821,824061.8325,847872.2243,973951.1031
56,26125516.62,26784397.98,28917315.17,29120288.72,32047326.76,31707691.77,31927465.76,32159170.99,30321263.14,31247584.69,32675835.44,36669774.65,29270192.05,27625485.51,28384490.93,28704267.47,29845798.57,30146812.05,30247523.68,31240252.73,29864688.57,29941292.77,31832381.08,35769746.05,26456213.87,25015788.29,24462202.37,19325588.68,19069694.98,19769026.6,21362022.48,20853828.18,24138502.53,24280056.18,24639376.59,29235381.49,20118482.2,19051125.27,21763595.05,21314001.24,22374117.19,24151923.48,22652824.04,21211389.56,20704863.08,21107642.45,21867616.29,25615322.76,17366360.41,17771391.82,21417977.94,20648694.97,22944880.92,22142768.16,21264708.98,21398212.07,20811465.39,20303386.21,22499108.52,25223128.92,18727535.02,18727473.65,21718671.82,21327446.27,20167201.08,20613550.3,20401527.73,21639922.82,22164529.2,21593790.99,22089099.1,25261054.33,18729531.64,20053335.01,21313766.75,22788259.89
5611,6551788.159,7004987.709,7285104.716,7651621.649,8284457.012,8325373.484,8036441.385,7825068.454,8020238.062,8052898.259,8533116.678,9952006.5,7940941.836,6946706.46,7535069.106,7987604.068,7842888.757,7723362.172,8279678.196,8442960.7,8801789.641,8709817.826,8498390.474,10640607.28,7582159.496,6914918.922,6925594.426,6178487.453,5952511.575,6243124.362,6555378.854,6273228.474,8578380.473,8390191.735,8501624.483,9266668.759,6893613.181,6144093.49,6558363.758,6752085.361,6785289.349,7193298.938,6387106.565,6035633.712,5787487.121,5736463.111,5829757.402,7722803.505,4061273.381,4205758.775,4538693.667,5387418.584,6608542.969,4441359.257,4100390.842,3625532.386,3895296,3212290.23,4958614.827,5209514.901,3598378.368,3567465.557,4085219.125,3794408.548,3632383.946,3887315.877,4032917.621,3571073.575,3857306.513,3384638.417,3930127.751,4605654.289,2835098.801,3783206.296,4411368.707,5266590.925
5613,4393754.904,4249324.439,5127943.54,4508141.49,5235147.146,5182218.804,4572331.947,5025767.677,4931794.791,5199135.548,5271205.295,6295173.782,4431272.506,4457213.221,4792107.383,4511243.528,5225131.292,4961151.01,4697819.967,5865875.769,5031774.696,5089394.999,6020706.576,6397232.568,4817870.714,4750013.294,5134387.323,4483044.921,4774999.931,4935911.303,5588208.121,4867658.126,5145662.444,5149733.585,5206740.19,7018214.279,3953790.569,3660782.582,4557339.466,3832923.118,3831803.227,3863700.356,3045791.646,2622260.345,2300068.312,2052898.29,2827629.03,3466034.328,2837206.114,2578471.16,3319953.547,2764463.054,2706004.558,3488600.676,2814497.322,2807653.066,2848683.501,2708254.612,2633299.186,3349319.862,1968244.848,2422522.491,2942590.66,2759244.939,1891729.156,1953362.134,1614659.322,2667622.762,2427894.699,2616358.177,2534969.83,2918625.524,1355268.024,1466374.687,1195722.702,1360209.57
5614,2239795.497,2289057.751,2243364.603,2186731.443,1901552.261,1790511.484,1796281.854,1911586.632,1779038.295,1769357.866,1783124.141,1822118.369,1731439.608,1653695.436,1749388.16,1672915.005,1681238.411,1752042.488,1768040.578,1809786.45,1781509.558,1681662.809,1776085.778,1822630.088,1673407.453,1555389.045,1569499.247,1215166.084,1407159.187,1406823.514,1402769.953,1479125.763,1579536.751,1522509.847,1579199.766,1463154.895,1402997.859,1450969.175,1419032.06,1399477.116,1470677.74,1605866.325,1763678.629,1613942.462,1614943.074,1631592.313,1531754.065,1508637.052,1369881.239,1478188.315,1586972.16,1429751.523,1475322.954,1540337.355,1423642.464,1497054.203,1481829.162,1429148.97,1343638.141,1447449.145,1463444.792,1405382.627,1551607.098,1451301.077,1659660.246,1657934.406,1331199.108,1555306.554,1576147.98,1412789.895,1464825.335,1568098.996,1739786.634,1704500.043,1765257.246,1792377.416
5615,6834099.534,6690930.626,7381359.205,7483451.438,8364319.357,8385011.295,9794648.623,9213044.857,7619636.87,7562159.87,8085892.191,8751202.757,6694540.411,6207245.176,6487052.008,6848476.438,7067876.274,7605808.685,7815459.518,7403927.455,6610442.094,6374989.481,6834216.78,7598028.91,6150056.738,5201958.225,4438674.123,2160700.152,1300078.091,1436034.54,1836357.129,2341783.002,2783640.865,2752812.299,2781070.524,3405616.342,2638820.738,2415094.973,3255609.578,3682878.399,4147745.579,5165691.183,5112990.805,4373611.194,4426930.248,4770864.786,4588473.951,5083859.085,3610098.632,3920559.469,5534984.639,4798197.457,5561438.065,5696502.944,5953732.336,5899964.471,5348492.519,5484696.729,5514940.779,6435357.101,4463195.778,4240133.714,5368821.339,5258437.15,5537315.162,5747059.515,6300006.144,6210529.156,6223344.818,6099602.22,5979054.516,7132937.381,4843770.757,5065916.281,5222854.233,5614336.706
5616,2069499.539,2291570.591,2482756.658,2470566.47,2405527.329,2384272.811,2414684.747,2494954.56,2553182.734,2598370.091,2565854.225,3268416.303,2721767.755,2434869.907,2872385.098,2838448.482,2801076.759,2819367.65,2968129.503,3183691.566,3056216.93,2920894.055,3118759.05,3407690.809,2636080.901,2454162.106,2582989.438,2429214.266,2442739.271,2490104.793,2640347.053,2468045.59,2509072.107,2823596.983,2717297.519,3160252.491,2382945.006,2246104.193,2470238.557,2392718.904,2467813.053,2538120.342,2490718.613,2552959.524,2536020.966,2743034.144,2471021.409,2811888.39,2334015.859,2548993.955,2719818.618,2835578.921,2776224.846,2930024.917,2943359.953,3236406.629,2952674.961,3021988.105,3298263.99,3744526.107,3430157.786,2811152.127,3347370.642,3621395.261,2933381.474,3000450.675,3027277.501,3087995.601,3190687.708,3457451.171,3283262.525,3554106.413,3544693.143,3010920.496,3355933.85,3428500.384
5617,671762.172,679071.9588,765884.0336,809791.1729,1213231.923,1227568.736,892674.8016,845167.6933,779579.218,773205.2731,788248.0441,834692.6702,707070.3962,668451.3606,690821.3672,698886.7672,663469.6243,676920.4786,745910.3032,812412.4003,808294.9246,812122.8942,835459.7598,861006.5909,610455.6617,705164.287,694779.6322,593037.2015,622464.8259,697067.3335,657910.846,747667.0523,732432.3559,662566.6708,704130.7328,769344.5648,564898.4075,548989.9985,782853.2327,606586.3006,655981.5632,710443.0553,697363.8815,716627.1058,682743.1253,620762.0059,721594.9262,808077.5619,603141.8382,572365.7965,634384.0918,588790.1521,677334.0704,583044.5497,611601.5512,543700.6451,535749.8872,589656.2294,634189.5704,675956.6322,558783.268,469754.952,534477.6818,576210.6757,551117.4474,542606.2544,534234.6122,495286.594,636741.6275,633161.4715,795291.7317,814290.3876,571656.6249,486185.3193,537672.5631,594591.87
5619,2226920.231,2380513.902,2394825.584,2615806.508,3029324.395,2919070.991,2828745.58,3167142.591,3169587.64,3596022.601,3712046.804,4032545.055,3553327.556,3746396.772,2718737.68,2664276.714,3004844.259,3064396.13,2116628.3,2111557.803,2133347.219,2541642.426,2774457.283,3087915.761,1338000.477,1780909.78,1544721.455,1060641.185,1144529.514,1015083.086,1006575.914,1047362.902,1106634.057,1129904.345,1294089.513,1863171.808,661076.0889,892662.1636,941963.7307,959218.6964,1255465.413,1318152.416,1158719.283,1183129.09,1503642.945,1598646.449,1987798.867,2123761.552,1140811.558,1159782.78,1300390.685,1334506.628,1670511.361,1849998.212,1647673.759,1948642.283,2011274.396,2084454.402,2420863.159,2474173.618,1685078.747,1779140.72,1999497.293,1939573.418,2078090.625,1947284.246,1721459.268,2028922.561,2262025.907,2044261.483,2079466.767,2484932.752,2012727.107,2217366.092,2457643.779,2232117.239
562,1137896.581,1198941.005,1236076.832,1394178.549,1613767.341,1493664.163,1591656.825,1676438.526,1468205.531,1696435.179,1936348.06,1713619.213,1489831.987,1510907.178,1538930.126,1482416.471,1559273.196,1543763.438,1855857.312,1610040.588,1641313.511,1810768.283,1974305.378,1954634.044,1648182.43,1653272.63,1571556.727,1205297.417,1425212.587,1544877.671,1674474.607,1628957.267,1703143.478,1848740.714,1855223.864,2288958.354,1620340.348,1692428.697,1778194.666,1688113.35,1759341.263,1756650.863,1996454.614,2113226.126,1853027.291,1953381.35,1909586.643,2090261.283,1409931.787,1307271.57,1782780.535,1509988.65,1469502.096,1612900.247,1769810.752,1839258.391,1737464.965,1772896.928,1695298.868,1886831.556,1560251.431,2031921.465,1889087.981,1926875.197,1883523.026,1877537.188,1839774.152,2023186.016,1990379.945,1945528.158,2022100.646,2182408.591,1826530.546,2318865.794,2367313.671,2499535.783
61,5720462.54,6210308.14,6085363.839,6630505.653,6968465.057,7289465.975,6122590.12,6877799.934,7031871.008,7619369.409,7782994.892,7192051.071,6295131.361,6544483.493,6808259.161,6224109.526,6684213.114,7249352.907,6124709.467,6706356.056,6701400.514,6931182.149,7040656.439,7369777.954,5693840.506,5999543.424,5947643.685,4331782.389,4086498.788,4534328.032,3985438.446,4403442.173,4520402.037,4346202.718,4380286.869,5241242.945,3440771.258,4001592.816,4108804.589,3856098.915,4090822.146,4744884.394,4245090.325,4652979.877,4914424.672,4708633.916,4712041.663,5926900.74,4478554.107,4651336.497,5052554,4600840.83,5324177.676,5484834.612,4952309.601,5799763.678,6167388.312,5828754.491,6206758.985,6804279.226,5306672.549,5423233.465,5833087.545,5001120.684,5746652.002,6294044.6,5413619.238,6335870.12,6615852.191,6327200.635,6687092.912,7680171.262,6760044.676,6904119.713,6438592.829,6560506.084
6111,2175513.259,2337784.992,2363998.935,2378600.509,2506363.647,2759392.926,2314504.346,2587483.744,2632128.489,2809140.36,2727898.569,2784441.712,2439476.411,2430954.989,2485238.366,2327680.335,2555493.832,2553869.569,2411606.191,2548792.081,2753026.962,2842132.074,2791760.809,3081697.167,2366170.767,2303749.463,2387155.042,1640208.702,1536139.065,1609056.155,1530582.561,1687892.207,1679413.557,1683083.716,1716413.748,2057765.46,1487913.917,1653546.354,1832685.375,1610862.021,1732109.403,1974727.506,1839719.546,2048074.442,2175072.611,2159972.443,2059238.89,2358726.647,1957871.151,1989184.171,2274077.498,2006895.925,2284964.568,2437684.224,2307136.738,2696198.487,3058490.403,2561192.229,2823846.894,3097830.735,2360975.736,2311164.497,2642181.401,2118142.896,2463620.758,2643605.558,2378146.609,2749898.185,3155052.179,2750148.8,2896252.573,3605571.48,2998567.334,2927583.542,2940166.02,2851463.558
6113,3054985.824,3375140.962,3206180.571,3719972.821,3890181.507,3997112.451,3255125.065,3750766.414,3859843.294,4259352.177,4527786.74,3867503.676,3339825.014,3608443.235,3768500.851,3348095.967,3553665.432,4133187.325,3186739.261,3618089.286,3385529.774,3536775.496,3542551.363,3724842.577,2853754.713,3192833.618,3062185.851,2454264.898,2321539.277,2702786.636,2191645.661,2487334.29,2618159.569,2437990.399,2438730.252,2901104.291,1768706.319,2142213.725,2062781.961,2025387.029,2118428.247,2519819.361,2157199.714,2349365.522,2463806.893,2275657.176,2405828.62,3234698.405,2211869.656,2360227.7,2450675.106,2268434.169,2690929.326,2739185.056,2296556.063,2759326.619,2761290.105,2906513.095,3024691.116,3356970.469,2620423.512,2783083.089,2864803.544,2577353.828,2958636.797,3287588.262,2651135.172,3188075.558,3067922.969,3179362.661,3420770.505,3678086.994,3326727.698,3516231.75,3041346.845,3220463.31
6116,489963.4563,497382.186,515184.3336,531932.3226,571919.9029,532960.598,552960.7085,539549.7756,539899.2249,550876.872,527309.583,540105.6825,515829.9349,505085.2692,554519.9442,548333.2243,575053.8495,562296.0128,526364.015,539474.6903,562843.7782,552274.5787,706344.2676,563238.2105,473915.0265,502960.3434,498302.7924,237308.7884,228820.4465,222485.241,263210.2248,228215.677,222828.9113,225128.6036,225142.8684,282373.1937,184151.023,205832.737,213337.2534,219849.8652,240284.4953,250337.5274,248171.065,255539.9129,275545.1681,273004.2967,246974.1535,333475.6873,308813.2999,301924.6266,327801.3962,325510.7361,348283.7818,307965.332,348616.7997,344238.5717,347607.8036,361049.1671,358220.9752,349478.0212,325273.301,328985.8797,326102.6008,305623.9598,324394.4464,362850.7791,384337.4569,397896.3769,392877.0435,397689.1736,370069.8337,396512.7878,434749.644,460304.4216,457079.9637,488579.2167
62,8447478.016,8367662.657,8688540.876,8711509.828,9072885.717,9057582.206,9260561.215,9629041.902,9358593.805,9989086.524,9628845.259,9516601.675,9197314.856,9049674.524,9180840.132,9192206.326,9494352.571,9139666.454,9809753.09,9233686.042,9198406.035,9829044.49,9622258.444,10611854.33,10157596.51,9912416.649,9663805.874,8101343.378,7931711.591,9402790.536,10153277.6,10386099.36,10751743.61,10860787.62,10989539.18,11475188.22,10549056.32,10473663.69,10794502.48,10556617.6,10757561.52,10422343.62,11784969.4,11699738.92,11796867.64,11445913.47,11103823.24,11313341.6,10265280.92,10375846.08,11492541.97,10812068.61,11036114.3,11346658.34,11306759.36,11292573.21,10956593.12,11461534.14,11892641.43,13828165.59,11878465.21,11298344.86,12577849.69,11762662.02,12483821.81,12173144.79,12070358.88,12411332.1,11008651.26,12855755.2,14021529.02,15091787.06,12620174.87,13407129.9,13403933.38,14053066.64
6211,972461.2442,916045.5389,851518.6299,846628.8805,893699.6171,879464.9267,997719.0548,1133627.111,1018186.789,979426.3085,1105107.209,991353.1782,1211580.853,1061761.251,1069188.744,1254554.034,984909.2848,987238.3957,1247895.538,1110432.33,1227444.877,1238645.696,957006.1131,1199073.306,1009719.633,939127.366,891775.2925,583599.2919,586953.3402,638082.7771,652486.2839,841095.6126,922227.6116,869449.4506,870035.8805,882930.8522,836484.3165,809627.4199,869080.2756,893651.4005,920869.2443,828423.6461,1485218.071,930426.3795,961922.3332,947655.3463,1009765.616,842779.0756,933438.183,1015770.291,1331788.078,1215888.055,1355845.094,1368547.369,1605244.584,1638103.741,1569710.482,1574650.468,1563370.485,1415136.118,1700724.399,1489903.825,1771699.773,1829167.611,1645668.292,1446416.811,1363137.909,1488903.371,1355496.889,1376167.28,1460065.299,1632650.739,1413544.024,1500194.134,1428066.61,1553493.54
6212,742401.2019,698260.671,717051.1314,721744.9996,709449.7069,714885.5462,704776.6196,718825.1093,715209.0425,706562.883,728577.3736,737918.5951,790073.0645,760947.4991,775405.8809,759530.9366,789079.9065,784386.6067,794057.048,782725.6393,776367.3031,788097.7764,799428.1047,806667.6033,804938.9093,786950.1914,679426.8523,413624.7884,407102.3292,461280.9708,519646.5983,585011.8433,607250.3511,636111.669,652541.4454,665990.8163,661465.8373,675787.7263,660993.2136,661872.781,668891.9318,707746.1446,703376.0207,725612.6264,669168.9629,704409.4391,733315.3083,692520.2646,750465.3214,777209.317,771453.0634,752789.0744,875442.3121,823129.3042,812154.2302,794162.7518,790912.4756,809769.8014,868401.5031,1004433.849,746913.5693,746937.5011,829824.5313,840179.0037,824316.8221,957350.524,914161.1467,910632.7073,855086.3843,854488.5552,834033.0049,901180.0881,879458.5142,928903.3129,1122422.1,1110897.706
6213,433134.2712,460974.7356,490892.9639,485732.2686,550007.6424,507581.6964,512147.3684,513161.2965,454429.2351,470554.2245,431254.2415,479453.7589,443244.6382,434910.4374,449285.3283,428416.4808,493295.9335,457456.8447,455858.3519,472626.4111,423284.7793,436503.6866,506423.0866,463146.2458,386085.6825,376700.2064,421217.1929,273666.2411,250490.1485,300487.0801,298926.4666,290817.4241,303564.1856,342315.4012,302000.4525,320184.9687,334455.2025,360621.8135,371976.0723,360624.4757,438978.1877,376118.1032,363320.4354,367017.7111,326364.4912,361142.4627,380925.0117,339160.9791,361326.1094,377851.6579,417851.8011,391196.979,401808.2275,440315.4872,444646.6013,434843.2551,421205.0935,407012.3897,437820.1552,534172.5051,441965.9935,442541.7374,471422.9107,399662.6029,399170.3491,504971.8682,464487.2564,506634.45,490668.184,501775.3324,469676.873,540189.2516,465749.8952,483536.7511,457826.6168,461474.697
6214,224694.85,207787.78,190173.74,185313.7,201812.14,196887.55,224498.48,255530.42,231880.39,221461.77,249868.35,218994.54,237756.96,208381.08,212944.88,251735.86,203698.13,206213.48,254844.21,228756.34,253971.06,261039.24,210002.93,265116.89,215923.48,199385.32,190801.27,127211.48,127333.01,140895.61,147759.01,194362.15,213219.2,203367.5,202172.39,209678.99,188813.26,181884.91,194077.09,202886.77,209487.9,190111.46,328036.31,211302.39,219830.68,215872.93,242624.31,211172.4,228776.08,233452.522,293372.28,326940.02,345282.24,369016.27,480369.41,410002.61,361509.7,424158.55,369034.5,510684.45,395245.18,393647.63,425998.24,361676.2274,382529.7171,388094.3603,402180.9002,415373.188,358873.318,416787.746,375967.1164,547613.4002,395666.396,419358.81,411962.492,405275.9812
6215,2061042.239,1993841.993,2026240.962,1959255.743,2045610.608,1955493.664,1998620.352,2085356.021,2099203.33,2467671.267,2093563.52,2243574.586,2028654.654,2010092.081,2071601.175,2011960.996,2126894.472,1981403.145,2034617.019,1972312.404,1891121.645,2071593.479,1945536.12,2313309.219,2197721.4,2281321.065,2098116.801,2097597.702,2405427.396,2992384.853,3033933.327,3000198.135,2810324.748,2700097.764,2825593.776,3328675.205,2831471.923,2771051.173,2674581.711,2529514.627,2580573.1,2617216.366,2784994.624,2824536.775,2690805.045,2220215.114,1950050.89,3017683.16,2036448.989,1976243.527,2087909.891,1886281.686,1824056.014,2066592.128,2032454.098,1991924.122,1988649.527,1940299.647,1913753.645,2320460.132,1938751.603,1952359.009,2170920.266,2050746.219,2210992.437,1839974.197,1961952.562,1884282.788,1949320.049,2190722.721,2474096.566,2558316.593,1890810.708,1931568.007,2114167.781,2279193.204
6221,3283479.042,3362988.952,3637975.15,3737977.264,3869248.175,3941486.546,4005269.423,4052857.191,4018195.029,4232076.553,4143490.287,3931200.381,3657304.649,3774376.182,3749788.634,3659012.568,4048537.157,3885489.358,4147216.352,3786330.379,3751827.659,4084948.38,4294196.812,4567411.757,4664173.269,4466563.1,4498038.665,3914815.232,3446505.456,4130385.593,4633620.43,4571837.333,4963536.644,5148672.123,5128523.279,4966209.342,4714754.194,4739380.269,5039776.41,4951801.164,4957985.274,4694910.155,5037467.851,5476115.6,5796170.922,5862170.703,5740069.988,5070038.888,4878177.253,4942821.186,5434735.376,5101054.873,5062932.69,5106425.018,4732186.816,4799030.95,4632639.024,5074642.619,5441455.278,6536498.258,5343270.356,5083209.199,5591529.207,4933603.811,5683293.332,5606447.145,5662758.65,5808736.961,4648167.469,6215648.175,7028566.046,7438210.631,6280716.17,6839055.32,6532441.468,6903218.359
6223,513674.7959,492375.1443,538797.6292,543904.709,552538.9976,590972.159,587695.4866,611764.8238,560671.607,633029.9344,601095.7199,632900.4864,583931.7187,557212.2316,608475.8172,599424.6711,592511.5092,581917.8606,641059.475,620095.1243,597168.9349,666648.8819,634601.8566,697366.6843,643389.4032,628205.0745,651219.6012,531852.0825,551733.3198,579979.3956,708643.7368,734276.1829,761122.5464,786995.2745,831931.3642,896067.3528,831006.9558,771702.7367,803561.3346,793164.0327,802588.4568,819774.0155,896529.6277,963705.7525,913315.08,910817.9445,840815.6143,910517.0558,881054.6154,855285.8717,936505.4997,923686.8355,940969.7777,932213.2925,951524.1425,966556.0801,944401.6238,973072.467,1037909.434,1260568.909,1076425.557,946050.7596,1062670.434,1079225.882,1121251.02,1149602.051,1019172.387,1088209.165,1056979.899,1003650.376,1099313.151,1197535.372,1052866.567,1053952.216,1080780.288,1070565.496
6244,216590.3715,235387.8434,235890.6708,230952.2639,250518.8302,270810.1175,229834.4304,257919.9293,260818.3833,278303.5834,275888.5577,281206.1489,244768.319,241993.762,244149.673,227570.7793,255426.1783,255560.7637,234205.0958,260407.4144,277219.7777,281567.3494,275063.4208,299762.623,235644.7363,234164.3253,233210.199,158976.5603,156166.5915,159294.256,158261.7461,168500.6827,170498.3187,173778.4355,176740.5961,205450.6945,150604.6281,163607.6434,180456.3732,163102.3531,178187.4304,188043.7272,186026.4651,201021.6814,219290.128,223629.535,206256.5057,229469.7764,195594.3703,197211.7095,218925.9803,214231.0904,229777.9477,240419.4709,248179.4741,257949.7027,247565.1978,257928.2007,260896.4273,246211.3689,235168.5555,243695.1948,253784.3243,268400.6632,216599.8413,280287.8313,282508.0723,308559.4692,294059.0714,296515.0179,279810.959,276090.9811,241362.5948,250561.346,256266.0238,268947.663
71,5662865.987,5511072.648,5804331.395,5386453.295,5351304.526,5718755.187,6159417.303,5821609.835,5952416.211,5804534.61,5824943.665,6184474.401,4790028.595,4363675.35,4752605.587,4563544.899,4544176.507,4499758.56,4811032.457,4692925.27,4625475.814,4594680.746,4753887.648,5404752.412,4535890.503,4547651.763,4009666.381,1510041.264,1103072.137,1386796.722,1663542.424,1918689.429,2413253.367,2708372.983,2641902.631,3127216.888,2639163.237,2485717.189,2740802.096,2800177.132,2967048.34,3190714.207,3293001.122,3749326.971,3662773.089,3849462.379,3849974.069,3992524.462,3721475.301,4334244.745,5149252.175,4294998.612,4853361.314,5017805.218,5315087.118,5182267.353,5209343.061,5319794.329,5510425.63,5977157.958,5009410.726,5051891.263,5387376.609,5244707.363,5398033.259,5576578.466,5218933.029,5393029.865,5403782.793,5452558.426,5428646.877,6101397.695,5433565.173,5793096.412,6086369.12,6113119.452
7112,401800.5845,341906.2995,378801.8175,346531.397,347305.003,449820.8015,589406.724,393345.406,589771.8195,422960.499,440313.146,921476.2315,518313.561,326184.1925,343046.551,348328.634,436531.473,357206.647,390365.062,434482.203,532355.7045,409505.5875,341184.619,956542.712,442587.299,396655.5185,292677.6955,181425.0245,133719.49,194684,281283.6355,352909.5125,392609.864,553597.4795,342375.1455,417922.135,398461.875,292796.9745,302882.855,304905.3915,280580.8655,313827.393,339829.972,355572.011,288512.91,347725.015,414035.4205,432521.258,375131.29,356068.49,351418.51,421103.82,376031.21,418505.37,486977.75,463148.18,449424.68,429799.73,438036.42,479527.38,435547.76,435958.94,449956.59,398385.13,476802.46,444053.75,432861.23,410799.8,461307.54,422476.78,448781.3,540100.47,472459.25,423640.57,431100.95,497230.95
7113,171819.558,204140.316,278944.716,187413.946,219868.254,236958.088,191624.56,193024.706,196864.32,230407.368,281277.052,348441.81,183099.964,174713.664,455388.078,202538.462,208127.284,149310.124,188738.9,188042.24,199760.73,261250.19,377779.75,429947.24,203072.18,236673.64,275804.14,98219.45,99980.19,97351.85,84394.43,99872.58,111513.17,127038.92,129781.24,192233.79,271370.99,133169.21,163751.21,134301.43,172400.98,144070.5,222276.15,181859.51,181961.39,200966.17,293549.68,195753.69,184712.35,223470.13,548664.03,234863.53,449076.92,341176.4,334830.4,371361.22,354209.8,517969,663712.07,588233.77,274307.08,337756.83,512276.11,388168.76,584767.8,497660.528,376671.8164,450227.991,367726.2528,653635.5548,507514.65,796675.49,337541.85,513407.19,755280.57,764081.29
7121,126421.312,127876.895,167524.622,189128.6364,181720.633,218350.0456,206227.7152,194633.7972,176866.2804,184205.0478,183316.1014,197702.9176,169003.0658,165862.3032,187022.1608,224975.7202,199252.41,171190.4154,220784.8536,181967.5248,181837.136,168573.1526,167675.9666,180531.6084,158771.644,160966.1716,135826.9318,49752.4606,28281.1548,34471.7228,37621.526,38880.216,56388.454,61718.46,90932.955,97697.165,64919.817,74833.849,87867.68,79526.168,85686.268,98932.668,115690.9,108801.376,106202.07,123647.339,129971.661,152554.989,112700.508,114340.6405,136194.6215,159521.967,166180.613,158676.4732,154951.043,173977.122,149586.226,156573.8236,160014.4044,196164.497,154178.8007,141752.1916,167495.7316,167335.0311,170293.8767,173494.8956,162542.6632,170800.2782,160268.8516,174136.9006,157186.8196,203756.4858,146538.2399,153218.9565,173033.9263,175339.8157
7131,834198.8144,751110.0696,917606.2377,776976.1803,735524.7387,933532.0666,1306390.829,1101189.013,1081607.944,1004235.084,997866.5168,782758.3864,790899.55,663134.1417,556274.8152,641826.5898,602189.2613,765316.909,804841.9349,700980.137,556033.5699,550594.7319,667951.5354,722123.1509,699521.5539,658598.0268,561376.0278,144632.6921,106580.6669,112062.2174,110036.1621,266797.8829,246055.178,257601.6139,263870.8374,373144.0736,356360.6984,329443.1402,364416.6535,404063.3822,471137.1912,482471.9819,483733.0469,984284.6289,963868.7335,956269.7149,735167.0277,685694.599,779366.9146,808838.9665,817231.3519,903960.0009,818221.9088,825364.7902,1255571.784,1230290.563,1228966.835,1230817.121,1250581.089,1328636.697,1263096.125,1148946.964,1162183.896,1190073.579,1200412.045,1154573.118,1161835.064,1193098.926,1086148.478,982315.1064,912085.4273,944161.4614,850506.4593,866823.781,917724.5154,921842.4562
7132,2275369.212,2203516.035,2181599.544,1970173.908,1951586.944,2022507.382,1928479.917,1954548.474,1987289.594,1921017.302,1844792.138,1969345.641,1224742.006,1162400.98,1224370.755,1194527.098,1014108.953,997357.5635,1224582.397,1239402.513,1286171.126,1278072.931,1212859.548,1156340.373,1143809.505,1180444.162,916943.6369,410640.6273,209340.5311,334004.8612,478381.854,553467.7969,726923.9762,782497.4207,800403.9473,889316.1075,556706.8704,625504.599,747887.3125,835029.9684,852228.7464,928206.2089,922657.7404,904954.2428,915685.6132,919800.958,908836.4222,974769.5814,910302.2633,1431254.332,1733874.797,1162918.213,1175434.906,1439121.486,1296600.035,1348804.573,1334967.899,1429305.481,1384817.483,1541420.731,1237004.047,1268301.44,1341282.359,1326449.295,1520599.345,1637397.666,1344853.484,1544432.417,1564774.691,1472290.017,1637505.67,1724228.915,1593011.036,1711323.556,1655087.296,1675681.612
7139,1853256.507,1882523.033,1879854.458,1916229.228,1915298.954,1857586.803,1937287.557,1984868.439,1920016.253,2041709.309,2077378.71,1964749.415,1903970.447,1871380.069,1986503.227,1951348.395,2083967.126,2059376.901,1981719.309,1948050.653,1869317.547,1926684.152,1986436.229,1959267.328,1888128.322,1914314.245,1827037.949,625371.0097,525170.1045,614222.0707,671824.8159,606761.4411,879762.7244,925919.0892,1014538.506,1156903.617,991342.9864,1029969.417,1073996.385,1042350.792,1105014.289,1223205.455,1208813.313,1213855.202,1206542.373,1301053.182,1368413.858,1551230.345,1359261.975,1400272.186,1561868.865,1412631.081,1868415.756,1834960.699,1786156.106,1594685.695,1692187.621,1555329.174,1613264.163,1843174.882,1645276.914,1719174.897,1754181.922,1774295.568,1445157.733,1669398.509,1740168.77,1623670.453,1763556.98,1747704.068,1765573.01,1892474.873,2033508.338,2124682.358,2154141.863,2078943.328
